time,loopdelay,magangle,magtemp,magx,magy,magz,step_count
33.4064,150,66,53,-1358,16276,0,38
33.4079,150,66,53,-1275,16323,0,38
33.4096,150,66,53,-1253,16371,0,38
33.4112,150,66,53,-1253,16371,0,38
33.4128,150,66,53,-1262,16375,0,38
33.4144,150,66,53,-1299,16337,0,38
33.4159,150,66,53,-1299,16277,0,38
33.4175,150,66,53,-1337,16277,0,38
33.4189,150,66,53,-1357,16271,0,38
33.4203,150,66,53,-1357,16271,0,38
33.4219,150,66,52,-1344,16302,0,38
33.4235,150,66,52,-1344,16302,0,38
33.4252,150,66,53,-1312,16299,0,38
33.4269,150,66,53,-1295,16317,0,38
33.4284,150,66,53,-1295,16317,0,38
33.4304,150,66,53,-1288,16333,0,38
33.4321,150,66,53,-1305,16312,0,38
33.4337,150,66,54,-1319,16294,0,38
33.4351,150,66,54,-1319,16294,0,38
33.4365,150,66,53,-1332,16295,0,38
33.4381,150,66,53,-1322,16296,0,38
33.4396,150,66,53,-1322,16296,0,38
33.4413,150,66,53,-1315,16320,0,38
33.4428,150,66,53,-1311,16327,0,38
33.4444,150,66,53,-1311,16327,0,38
33.446,150,66,53,-1303,16325,0,38
33.4476,150,66,53,-1303,16325,0,38
33.4491,150,66,53,-1303,16313,0,38
33.4506,150,66,53,-1327,16309,0,38
33.4521,150,66,53,-1327,16309,0,38
33.4536,150,66,53,-1318,16306,0,38
33.4552,150,66,53,-1313,16318,0,38
33.4568,150,66,53,-1313,16318,0,38
33.4584,150,66,53,-1313,16302,0,38
33.4601,150,66,53,-1304,16311,0,38
33.4617,150,66,53,-1304,16299,0,38
33.4633,150,66,53,-1326,16299,0,38
33.4649,150,66,53,-1320,16304,0,38
33.4664,150,66,53,-1320,16304,0,38
33.4678,150,66,53,-1316,16305,0,38
33.4692,150,66,53,-1316,16305,0,38
33.4707,150,66,53,-1316,16296,0,38
33.4723,150,66,53,-1308,16310,0,38
33.4739,150,66,53,-1306,16316,0,38
33.4754,150,66,53,-1306,16316,0,38
33.4771,150,66,53,-1323,16300,0,38
33.4786,150,66,53,-1323,16302,0,38
33.4803,150,66,54,-1312,16302,0,37
33.4818,150,66,54,-1315,16311,0,37
33.4834,150,66,53,-1315,16311,0,37
