time [s],magx,magy,magz,step_count,
31.0008,-10963,30254,nan,19,
31.0108,-11022,30157,nan,19,
31.0209,-10981,30228,nan,19,
31.0307,-10999,30222,nan,19,
31.0409,-11001,30199,nan,19,
31.0508,-10985,30212,nan,19,
31.0607,-10999,30207,nan,19,
31.0709,-10985,30204,nan,19,
31.0807,-10983,30205,nan,19,
31.0909,-10992,30207,nan,19,
31.1007,-10973,30202,nan,19,
31.1107,-10983,30203,nan,19,
31.1209,-10986,30193,nan,19,
31.1307,-10983,30207,nan,19,
31.1408,-10851,31818,nan,18,
31.1508,-5313,32704,nan,18,
31.1607,-7831,32704,nan,18,
31.1708,-8896,32704,nan,18,
31.1806,-8771,32704,nan,18,
31.1908,-8733,32704,nan,18,
31.2007,-8768,32704,nan,18,
31.2107,-8752,32704,nan,18,
31.2208,-8746,32704,nan,18,
31.2308,-8745,32704,nan,18,
31.2408,-8752,32704,nan,18,
31.2508,-8745,32704,nan,18,
31.2608,-8773,32704,nan,18,
31.271,-8765,32704,nan,18,
31.2807,-8754,32704,nan,18,
31.2908,-8755,32704,nan,18,
31.3008,-8738,32704,nan,18,
31.3107,-8752,32704,nan,18,
31.3208,-8751,32704,nan,18,
31.3307,-8751,32704,nan,18,
31.3408,-8449,32704,nan,17,
31.3508,-2626,32704,nan,17,
31.3606,-5435,32704,nan,17,
31.3708,-3750,32704,nan,17,
31.3808,-4996,32704,nan,17,
31.3909,-3740,32704,nan,17,
31.4008,-4444,32704,nan,17,
31.4108,-4117,32704,nan,17,
31.4208,-4232,32704,nan,17,
31.4308,-4214,32704,nan,17,
31.4409,-4196,32704,nan,17,
31.4508,-4219,32704,nan,17,
31.4607,-4180,32704,nan,17,
31.4708,-4184,32704,nan,17,
31.4808,-4217,32704,nan,17,
31.4908,-4216,32704,nan,17,
31.5008,-4213,32704,nan,17,
31.5106,-4204,32704,nan,17,
31.5209,-4198,32704,nan,17,
31.5308,-4215,32704,nan,17,
31.5409,-3375,32704,nan,16,
31.5508,-1112,32704,nan,16,
31.5608,-2580,32704,nan,16,
31.571,-2090,32704,nan,16,
31.5807,-2619,32704,nan,16,
31.5909,-2367,32704,nan,16,
31.6008,-2492,32704,nan,16,
31.6107,-2440,32704,nan,16,
31.6209,-2424,32704,nan,16,
31.6308,-2463,32704,nan,16,
31.6409,-2434,32704,nan,16,
31.6508,-2439,32704,nan,16,
31.6606,-2470,32704,nan,16,
31.6708,-2460,32704,nan,16,
31.6807,-2442,32704,nan,16,
31.6908,-2459,32704,nan,16,
31.7008,-2443,32704,nan,16,
31.7107,-2441,32704,nan,16,
31.7208,-2449,32704,nan,16,
31.7307,-2457,32704,nan,16,
31.7409,-1223,32704,nan,15,
31.7508,3508,32704,nan,15,
31.7606,1353,32704,nan,15,
31.7709,-509,32704,nan,15,
31.7808,64,32704,nan,15,
31.7909,-53,32704,nan,15,
31.8008,-164,32704,nan,15,
31.8107,-49,32704,nan,15,
31.8208,-90,32704,nan,15,
31.8307,-112,32704,nan,15,
31.8408,-80,32704,nan,15,
31.8508,-82,32704,nan,15,
31.8607,-97,32704,nan,15,
31.8708,-85,32704,nan,15,
31.8808,-93,32704,nan,15,
31.8909,-80,32704,nan,15,
31.9008,-108,32704,nan,15,
31.9108,-107,32704,nan,15,
31.9209,-90,32704,nan,15,
31.9308,-92,32704,nan,15,
31.9408,1048,32704,nan,14,
31.9508,6717,30591,nan,14,
31.9607,3075,32704,nan,14,
31.9708,5334,32665,nan,14,
31.9808,4043,32704,nan,14,
31.9908,4805,32553,nan,14,
32.0008,4217,32704,nan,14,
32.0107,4482,32703,nan,14,
32.0208,4387,32704,nan,14,
32.0308,4398,32704,nan,14,
32.0409,4401,32704,nan,14,
32.0508,4371,32704,nan,14,
32.0608,4400,32704,nan,14,
32.0708,4394,32704,nan,14,
32.0808,4393,32704,nan,14,
32.0908,4400,32704,nan,14,
32.1008,4413,32704,nan,14,
32.1107,4389,32704,nan,14,
32.1208,4402,32704,nan,14,
32.152,5114,29653,nan,13,
32.153,6039,31090,nan,13,
32.1541,6039,31090,nan,13,
32.1612,6147,31002,nan,13,
32.1707,6891,30098,nan,13,
32.1807,6305,30636,nan,13,
32.1907,6632,30397,nan,13,
32.2007,6510,30539,nan,13,
32.2106,6545,30470,nan,13,
32.2208,6565,30477,nan,13,
32.2307,6531,30501,nan,13,
32.2408,6552,30488,nan,13,
32.2507,6546,30496,nan,13,
32.2607,6541,30487,nan,13,
32.2709,6545,30494,nan,13,
32.2808,6550,30501,nan,13,
32.2908,6547,30495,nan,13,
32.3008,6551,30510,nan,13,
32.3108,6537,30501,nan,13,
32.3209,6522,30504,nan,13,
32.3308,6545,30500,nan,13,
32.3408,8563,28183,nan,12,
32.3508,10892,23609,nan,12,
32.3608,9589,26164,nan,12,
32.3708,10261,24809,nan,12,
32.3807,10172,24915,nan,12,
32.3908,10340,24681,nan,12,
32.4008,10285,24725,nan,12,
32.4106,10266,24794,nan,12,
32.4208,10282,24717,nan,12,
32.4308,10285,24747,nan,12,
32.4408,10263,24773,nan,12,
32.4508,10288,24740,nan,12,
32.4608,10293,24757,nan,12,
32.4709,10274,24742,nan,12,
32.4808,10282,24741,nan,12,
32.4908,10275,24749,nan,12,
32.5008,10274,24739,nan,12,
32.5107,10281,24750,nan,12,
32.5209,10275,24751,nan,12,
32.5308,10264,24740,nan,12,
32.5408,11844,21051,nan,11,
32.5508,11720,21274,nan,11,
32.5606,11329,22278,nan,11,
32.5709,11656,21425,nan,11,
32.5808,11463,21906,nan,11,
32.5908,11526,21744,nan,11,
32.6008,11519,21751,nan,11,
32.6108,11500,21806,nan,11,
32.6208,11509,21766,nan,11,
32.6308,11500,21797,nan,11,
32.6409,11517,21785,nan,11,
32.6508,11516,21801,nan,11,
32.6607,11510,21806,nan,11,
32.6709,11518,21792,nan,11,
32.6808,11504,21800,nan,11,
32.691,11510,21802,nan,11,
32.7009,11527,21788,nan,11,
32.7106,11476,21767,nan,11,
32.7209,11515,21797,nan,11,
32.7307,11505,21792,nan,11,
32.7407,12900,16050,nan,10,
32.7506,12640,18667,nan,10,
32.7608,13300,16660,nan,10,
32.7707,12947,17806,nan,10,
32.7806,13026,17564,nan,10,
32.7908,13078,17365,nan,10,
32.8007,13050,17478,nan,10,
32.8107,13043,17534,nan,10,
32.821,13071,17406,nan,10,
32.8308,13036,17462,nan,10,
32.8409,13058,17473,nan,10,
32.8508,13051,17438,nan,10,
32.8607,13055,17446,nan,10,
32.8709,13066,17447,nan,10,
32.8807,13052,17451,nan,10,
32.8909,13075,17450,nan,10,
32.9008,13045,17449,nan,10,
32.9108,13058,17456,nan,10,
32.9209,13064,17456,nan,10,
32.9306,13051,17442,nan,10,
32.9408,14204,13548,nan,9,
32.9508,14946,8841,nan,9,
32.9606,14545,11028,nan,9,
32.9709,14941,8735,nan,9,
32.9808,14842,9167,nan,9,
32.9908,14936,8690,nan,9,
33.0008,14926,8938,nan,9,
33.0106,14904,8914,nan,9,
33.0209,14936,8846,nan,9,
33.0308,14916,8860,nan,9,
33.0409,14912,8899,nan,9,
33.0508,14919,8869,nan,9,
33.0608,14929,8860,nan,9,
33.0709,14919,8892,nan,9,
33.0807,14904,8869,nan,9,
33.0909,14915,8875,nan,9,
33.1008,14923,8869,nan,9,
33.1107,14915,8876,nan,9,
33.1208,14918,8868,nan,9,
33.1307,14905,8874,nan,9,
33.1409,15492,4870,nan,8,
33.1508,15465,6034,nan,8,
33.1606,15440,5098,nan,8,
33.1708,15469,4656,nan,8,
33.1808,15420,5115,nan,8,
33.1909,15440,4925,nan,8,
33.2007,15425,5003,nan,8,
33.2106,15427,5000,nan,8,
33.2208,15424,4955,nan,8,
33.2307,15444,4984,nan,8,
33.241,15428,4987,nan,8,
33.2507,15426,4991,nan,8,
33.2607,15437,4980,nan,8,
33.2708,15431,4971,nan,8,
33.2808,15444,4991,nan,8,
33.2908,15436,5000,nan,8,
33.3008,15425,4987,nan,8,
33.3108,15432,4988,nan,8,
33.3208,15422,4991,nan,8,
33.3308,15431,4982,nan,8,
33.3409,15826,-837,nan,7,
33.3508,15663,945,nan,7,
33.3607,15723,-412,nan,7,
33.3708,15688,1454,nan,7,
33.3808,15706,524,nan,7,
33.3908,15693,1100,nan,7,
33.4008,15693,787,nan,7,
33.4107,15691,982,nan,7,
33.4208,15709,896,nan,7,
33.4307,15700,882,nan,7,
33.4409,15705,923,nan,7,
33.4508,15713,923,nan,7,
33.4608,15691,906,nan,7,
33.4709,15705,902,nan,7,
33.4807,15685,907,nan,7,
33.4909,15709,931,nan,7,
33.5008,15706,921,nan,7,
33.5106,15701,914,nan,7,
33.5208,15708,921,nan,7,
33.5307,15718,917,nan,7,
33.5408,15745,-5351,nan,6,
33.5508,15520,-9397,nan,6,
33.5608,15689,-4726,nan,6,
33.571,15723,-3630,nan,6,
33.5808,15678,-4116,nan,6,
33.5908,15702,-3928,nan,6,
33.6008,15689,-4001,nan,6,
33.6107,15707,-3958,nan,6,
33.6208,15713,-3988,nan,6,
33.6308,15715,-3979,nan,6,
33.6409,15709,-3972,nan,6,
33.6508,15713,-3979,nan,6,
33.6607,15712,-3988,nan,6,
33.6709,15703,-3985,nan,6,
33.6824,15711,-3963,nan,6,
33.6909,15705,-3973,nan,6,
33.7008,15706,-3979,nan,6,
33.7108,15710,-3977,nan,6,
33.721,15699,-3972,nan,6,
33.7307,15713,-3974,nan,5,
33.7409,15113,-13827,nan,5,
33.7508,15206,-10992,nan,5,
33.7607,14982,-13585,nan,5,
33.7709,15217,-11640,nan,5,
33.7807,15118,-13297,nan,5,
33.7909,15113,-12573,nan,5,
33.8008,15058,-12859,nan,5,
33.8108,15083,-12785,nan,5,
33.8209,15059,-12881,nan,5,
33.8308,15071,-12792,nan,5,
33.8408,15070,-12856,nan,5,
33.8507,15058,-12861,nan,5,
33.8607,15063,-12825,nan,5,
33.8708,15073,-12833,nan,5,
33.8808,15071,-12854,nan,5,
33.8909,15065,-12821,nan,5,
33.9008,15075,-12839,nan,5,
33.9107,15058,-12838,nan,5,
33.9209,15067,-12832,nan,5,
33.9308,15070,-12832,nan,4,
33.9409,14085,-18231,nan,4,
33.9508,14688,-14925,nan,4,
33.9607,14457,-16293,nan,4,
33.9709,14550,-15713,nan,4,
33.9807,14562,-15669,nan,4,
33.9909,14549,-15622,nan,4,
34.0008,14542,-15751,nan,4,
34.0108,14589,-15626,nan,4,
34.0208,14563,-15698,nan,4,
34.0308,14565,-15702,nan,4,
34.0408,14559,-15666,nan,4,
34.0507,14563,-15703,nan,4,
34.0607,14561,-15679,nan,4,
34.0709,14563,-15683,nan,4,
34.0807,14558,-15684,nan,4,
34.0909,14552,-15693,nan,4,
34.1008,14559,-15684,nan,4,
34.1108,14550,-15689,nan,4,
34.1208,14546,-15685,nan,4,
34.1308,14568,-15688,nan,3,
34.1408,12551,-22921,nan,3,
34.1508,12355,-23295,nan,3,
34.1607,13341,-20584,nan,3,
34.1708,13693,-19444,nan,3,
34.1807,13637,-19589,nan,3,
34.1909,13586,-19793,nan,3,
34.2008,13672,-19636,nan,3,
34.2106,13653,-19593,nan,3,
34.2209,13593,-19687,nan,3,
34.2307,13635,-19640,nan,3,
34.241,13641,-19631,nan,3,
34.2508,13622,-19667,nan,3,
34.2608,13629,-19643,nan,3,
34.2709,13628,-19647,nan,3,
34.2807,13622,-19648,nan,3,
34.2909,13637,-19661,nan,3,
34.3008,13645,-19647,nan,3,
34.3107,13643,-19651,nan,3,
34.3209,13631,-19662,nan,3,
34.3307,13630,-19648,nan,2,
34.3409,9952,-27888,nan,2,
34.3508,11519,-24585,nan,2,
34.3607,10273,-27053,nan,2,
34.3709,11305,-25180,nan,2,
34.3807,10756,-26201,nan,2,
34.3908,10807,-26079,nan,2,
34.4008,10918,-26016,nan,2,
34.4108,10887,-25951,nan,2,
34.4255,10836,-25982,nan,2,
34.4306,10870,-25922,nan,2,
34.4408,10876,-25999,nan,2,
34.4506,10874,-25989,nan,2,
34.4623,10855,-25982,nan,2,
34.4708,10850,-25980,nan,2,
34.4806,10850,-25983,nan,2,
34.4906,10853,-25973,nan,2,
34.5006,10865,-25971,nan,2,
34.5108,10857,-25986,nan,2,
34.5208,10852,-25979,nan,2,
34.5314,10867,-26131,nan,1,
34.5406,8319,-29590,nan,1,
34.5519,10027,-27389,nan,1,
34.5607,8788,-28948,nan,1,
34.5708,9373,-28283,nan,1,
34.5807,9174,-28549,nan,1,
34.5908,9228,-28478,nan,1,
34.6008,9176,-28517,nan,1,
34.6106,9213,-28482,nan,1,
34.6209,9182,-28498,nan,1,
34.6307,9173,-28507,nan,1,
34.6409,9187,-28496,nan,1,
34.6508,9192,-28510,nan,1,
34.6608,9185,-28510,nan,1,
34.6709,9196,-28493,nan,1,
34.6808,9183,-28506,nan,1,
34.6908,9188,-28488,nan,1,
34.7008,9185,-28496,nan,1,
34.7108,9191,-28494,nan,1,
34.7208,9180,-28470,nan,1,
34.7308,9201,-28506,nan,0,
34.7409,6223,-31019,nan,0,
34.7508,5670,-30992,nan,0,
34.7608,6051,-31012,nan,0,
34.7709,5466,-31411,nan,0,
34.7808,5632,-31305,nan,0,
34.7909,5663,-31294,nan,0,
34.8008,5567,-31332,nan,0,
34.8108,5607,-31288,nan,0,
34.8209,5605,-31314,nan,0,
34.8308,5575,-31324,nan,0,
34.8408,5593,-31314,nan,0,
34.8508,5594,-31304,nan,0,
34.8606,5608,-31323,nan,0,
34.8709,5614,-31324,nan,0,
34.8808,5625,-31312,nan,0,
34.8908,5607,-31330,nan,0,
34.9008,5596,-31325,nan,0,
34.9108,5616,-31316,nan,0,
34.9207,5586,-31294,nan,0,
34.9307,5587,-31307,nan,-1,
34.9408,5605,-31307,nan,-1,
34.9508,5590,-31322,nan,-1,
34.9607,5598,-31321,nan,-1,
34.9709,5600,-31320,nan,-1,
34.9807,5596,-31313,nan,-1,
34.9909,5611,-31301,nan,-1,
35.0008,5612,-31306,nan,-1,
35.0106,5595,-31312,nan,-1,
35.0208,5602,-31312,nan,-1,
35.0307,5597,-31319,nan,-1,
35.0409,5603,-31313,nan,-1,
35.0508,5596,-31315,nan,-1,
35.0608,5612,-31321,nan,-1,
35.0709,5597,-31317,nan,-1,
35.0808,5598,-31318,nan,-1,
35.0909,5586,-31305,nan,-1,
35.1008,5603,-31323,nan,-1,
35.1107,5604,-31318,nan,-1,
35.1209,5610,-31317,nan,-1,
35.1307,5595,-31312,nan,0,
35.1408,5604,-31317,nan,0,
35.1508,5605,-31319,nan,0,
35.1606,5597,-31321,nan,0,
35.1709,5607,-31319,nan,0,
35.1808,5598,-31316,nan,0,
35.1909,5597,-31320,nan,0,
35.2008,5607,-31313,nan,0,
35.2107,5599,-31311,nan,0,
35.2209,5578,-31308,nan,0,
35.2307,5584,-31321,nan,0,
35.2409,5609,-31317,nan,0,
35.2508,5588,-31307,nan,0,
35.2608,5590,-31321,nan,0,
35.2709,5596,-31315,nan,0,
35.2807,5599,-31330,nan,0,
35.2909,5594,-31314,nan,0,
35.3008,5598,-31318,nan,0,
35.3106,5619,-31316,nan,0,
35.3209,5595,-31319,nan,0,
35.3308,5693,-31337,nan,1,
35.3408,10874,-26115,nan,1,
35.3514,8070,-30056,nan,1,
35.3606,10192,-27092,nan,1,
35.3708,8605,-29159,nan,1,
35.3807,9598,-28006,nan,1,
35.3908,9178,-28520,nan,1,
35.4008,9183,-28471,nan,1,
35.4106,9195,-28515,nan,1,
35.4209,9207,-28492,nan,1,
35.4308,9183,-28482,nan,1,
35.4409,9211,-28510,nan,1,
35.4508,9201,-28496,nan,1,
35.4607,9202,-28511,nan,1,
35.4708,9203,-28509,nan,1,
35.4808,9217,-28516,nan,1,
35.4908,9192,-28516,nan,1,
35.5008,9192,-28512,nan,1,
35.5108,9184,-28521,nan,1,
35.5208,9197,-28508,nan,1,
35.5308,9430,-28398,nan,2,
35.5408,11972,-24304,nan,2,
35.5518,10322,-27186,nan,2,
35.5606,11344,-25166,nan,2,
35.5708,10608,-26457,nan,2,
35.5808,11007,-25774,nan,2,
35.5908,10842,-26049,nan,2,
35.6008,10914,-25877,nan,2,
35.6107,10878,-25963,nan,2,
35.6209,10884,-25960,nan,2,
35.6307,10898,-25947,nan,2,
35.6408,10892,-25953,nan,2,
35.6508,10890,-25939,nan,2,
35.6606,10889,-25963,nan,2,
35.6709,10900,-25949,nan,2,
35.6807,10890,-25952,nan,2,
35.6909,10891,-25956,nan,2,
35.7008,10886,-25957,nan,2,
35.7107,10897,-25959,nan,2,
35.7208,10894,-25952,nan,2,
35.7307,11282,-25553,nan,3,
35.7409,14092,-18058,nan,3,
35.7508,13250,-21181,nan,3,
35.7608,13505,-20277,nan,3,
35.7708,13669,-19680,nan,3,
35.7807,13752,-19462,nan,3,
35.7909,13624,-19754,nan,3,
35.8008,13673,-19599,nan,3,
35.8107,13659,-19548,nan,3,
35.8208,13667,-19657,nan,3,
35.8307,13693,-19596,nan,3,
35.8409,13678,-19605,nan,3,
35.8508,13685,-19634,nan,3,
35.8608,13679,-19625,nan,3,
35.8709,13678,-19618,nan,3,
35.8808,13672,-19607,nan,3,
35.8909,13671,-19601,nan,3,
35.9008,13685,-19626,nan,3,
35.9108,13674,-19624,nan,3,
35.9208,13677,-19629,nan,3,
35.9308,13723,-18400,nan,4,
35.9409,14904,-14836,nan,4,
35.9506,14390,-17069,nan,4,
35.9606,14732,-15001,nan,4,
35.9709,14547,-16012,nan,4,
35.9808,14649,-15520,nan,4,
35.9907,14594,-15752,nan,4,
36.0008,14621,-15661,nan,4,
36.0107,14619,-15659,nan,4,
36.0209,14614,-15679,nan,4,
36.0308,14624,-15649,nan,4,
36.0408,14592,-15654,nan,4,
36.0508,14620,-15679,nan,4,
36.0608,14605,-15661,nan,4,
36.0709,14608,-15669,nan,4,
36.0807,14617,-15666,nan,4,
36.0909,14624,-15675,nan,4,
36.1008,14595,-15637,nan,4,
36.1107,14624,-15678,nan,4,
36.1209,14600,-15666,nan,4,
36.1308,14733,-15484,nan,5,
36.1408,15481,-11018,nan,5,
36.1508,15068,-13538,nan,5,
36.1607,15203,-12112,nan,5,
36.1709,15060,-13120,nan,5,
36.1808,15137,-12626,nan,5,
36.1909,15099,-12864,nan,5,
36.2008,15107,-12775,nan,5,
36.2108,15109,-12765,nan,5,
36.2209,15103,-12802,nan,5,
36.2308,15075,-12805,nan,5,
36.2408,15096,-12790,nan,5,
36.2508,15098,-12800,nan,5,
36.2607,15099,-12779,nan,5,
36.2709,15103,-12784,nan,5,
36.2807,15096,-12793,nan,5,
36.2908,15105,-12795,nan,5,
36.3008,15090,-12784,nan,5,
36.3107,15112,-12804,nan,5,
36.3208,15107,-12794,nan,5,
36.3308,15263,-12348,nan,6,
36.3409,15727,-1510,nan,6,
36.3508,15683,-6227,nan,6,
36.3607,15501,-9147,nan,6,
36.3709,15576,-8005,nan,6,
36.3807,15534,-8221,nan,6,
36.3909,15536,-8357,nan,6,
36.4008,15533,-8166,nan,6,
36.4108,15551,-8257,nan,6,
36.4209,15546,-8289,nan,6,
36.4307,15553,-8250,nan,6,
36.4409,15543,-8268,nan,6,
36.4507,15557,-8259,nan,6,
36.4608,15554,-8267,nan,6,
36.4709,15535,-8264,nan,6,
36.4807,15557,-8255,nan,6,
36.4909,15547,-8259,nan,6,
36.5008,15540,-8263,nan,6,
36.5107,15535,-8260,nan,6,
36.5208,15546,-8253,nan,6,
36.5307,15680,-7571,nan,7,
36.5408,15551,5579,nan,7,
36.5508,16002,-2063,nan,7,
36.5608,15654,2179,nan,7,
36.5709,15767,-655,nan,7,
36.5808,15639,1805,nan,7,
36.5908,15684,510,nan,7,
36.6008,15693,1107,nan,7,
36.6108,15694,911,nan,7,
36.6208,15684,911,nan,7,
36.6307,15684,990,nan,7,
36.6409,15707,963,nan,7,
36.6508,15696,932,nan,7,
36.6606,15695,968,nan,7,
36.6709,15712,963,nan,7,
36.6808,15708,961,nan,7,
36.6909,15698,963,nan,7,
36.7008,15692,955,nan,7,
36.7107,15707,952,nan,7,
36.7208,15695,953,nan,7,
36.7307,15676,2681,nan,8,
36.7408,15314,7127,nan,8,
36.7508,15651,3386,nan,8,
36.7607,15370,5665,nan,8,
36.7709,15464,4890,nan,8,
36.7808,15436,5175,nan,8,
36.7909,15449,5018,nan,8,
36.8008,15450,5105,nan,8,
36.8107,15448,5090,nan,8,
36.8209,15428,5068,nan,8,
36.8307,15431,5079,nan,8,
36.8409,15446,5072,nan,8,
36.8508,15458,5083,nan,8,
36.8607,15435,5083,nan,8,
36.8709,15420,5077,nan,8,
36.8807,15451,5087,nan,8,
36.8909,15436,5071,nan,8,
36.9008,15461,5084,nan,8,
36.9107,15448,5087,nan,8,
36.9209,15456,5081,nan,8,
36.9307,15203,7308,nan,9,
36.9408,13600,15816,nan,9,
36.9508,14494,11462,nan,9,
36.9607,15078,8163,nan,9,
36.9709,14829,9074,nan,9,
36.9807,14898,9081,nan,9,
36.9909,14947,8819,nan,9,
37.0008,14901,9006,nan,9,
37.0107,14886,8958,nan,9,
37.0209,14914,8899,nan,9,
37.0308,14897,8962,nan,9,
37.0409,14892,8957,nan,9,
37.0508,14903,8947,nan,9,
37.0607,14907,8940,nan,9,
37.0707,14902,8945,nan,9,
37.0807,14896,8948,nan,9,
37.0908,14890,8935,nan,9,
37.1008,14916,8945,nan,9,
37.1108,14877,8947,nan,9,
37.1209,14917,8949,nan,9,
37.1308,14546,11216,nan,10,
37.1408,11971,21546,nan,10,
37.1508,13796,15000,nan,10,
37.1608,12529,19236,nan,10,
37.1709,13428,17066,nan,10,
37.1812,12833,18115,nan,10,
37.1908,13112,17179,nan,10,
37.2008,12986,17533,nan,10,
37.2106,13030,17463,nan,10,
37.2208,13018,17434,nan,10,
37.2308,13014,17493,nan,10,
37.2409,13033,17460,nan,10,
37.2508,13024,17480,nan,10,
37.2608,13026,17479,nan,10,
37.2709,13031,17488,nan,10,
37.2807,13039,17481,nan,10,
37.2908,13027,17481,nan,10,
37.3008,13005,17486,nan,10,
37.3108,13029,17447,nan,10,
37.3209,13025,17495,nan,10,
37.3308,11896,20813,nan,11,
37.3409,11543,22396,nan,11,
37.3508,11986,20708,nan,11,
37.3606,11232,22485,nan,11,
37.3709,11631,21419,nan,11,
37.3808,11436,21917,nan,11,
37.3908,11517,21687,nan,11,
37.4008,11497,21813,nan,11,
37.4108,11507,21778,nan,11,
37.4209,11507,21769,nan,11,
37.4307,11519,21796,nan,11,
37.4409,11485,21741,nan,11,
37.4508,11511,21786,nan,11,
37.4608,11502,21777,nan,11,
37.4709,11501,21796,nan,11,
37.4807,11489,21761,nan,11,
37.4908,11480,21764,nan,11,
37.5008,11488,21748,nan,11,
37.5106,11500,21783,nan,11,
37.5209,11496,21750,nan,11,
37.5307,9960,25379,nan,12,
37.5409,7624,29555,nan,12,
37.5508,8916,27457,nan,12,
37.5607,7844,28889,nan,12,
37.5709,8294,28305,nan,12,
37.5807,8099,28596,nan,12,
37.5909,8092,28588,nan,12,
37.6007,8151,28524,nan,12,
37.6106,8147,28517,nan,12,
37.6208,8128,28550,nan,12,
37.6308,8127,28543,nan,12,
37.6409,8148,28540,nan,12,
37.6508,8138,28548,nan,12,
37.6608,8124,28540,nan,12,
37.6709,8129,28543,nan,12,
37.6808,8112,28502,nan,12,
37.6909,8140,28531,nan,12,
37.7008,8141,28509,nan,12,
37.7107,8135,28536,nan,12,
37.7209,8145,28542,nan,12,
37.7307,6172,30904,nan,13,
37.7408,6511,30681,nan,13,
37.7508,6677,30392,nan,13,
37.7607,6339,30792,nan,13,
37.7709,6586,30484,nan,13,
37.7807,6484,30616,nan,13,
37.7909,6523,30539,nan,13,
37.8008,6553,30562,nan,13,
37.8107,6524,30586,nan,13,
37.8209,6501,30593,nan,13,
37.8308,6540,30585,nan,13,
37.8409,6522,30542,nan,13,
37.8509,6526,30554,nan,13,
37.8608,6524,30555,nan,13,
37.8709,6509,30580,nan,13,
37.8807,6524,30590,nan,13,
37.8908,6519,30600,nan,13,
37.9008,6505,30551,nan,13,
37.9107,6529,30542,nan,13,
37.9208,6514,30583,nan,13,
37.9307,4990,32360,nan,14,
37.9409,4930,32617,nan,14,
37.9508,4085,32704,nan,14,
37.9608,4428,32704,nan,14,
37.9709,4435,32704,nan,14,
37.9808,4313,32704,nan,14,
37.9909,4403,32672,nan,14,
38.0008,4373,32704,nan,14,
38.0107,4338,32704,nan,14,
38.0208,4355,32704,nan,14,
38.0307,4374,32704,nan,14,
38.0409,4370,32672,nan,14,
38.0508,4370,32672,nan,14,
38.0607,4364,32704,nan,14,
38.0709,4363,32704,nan,14,
38.0808,4385,32704,nan,14,
38.0909,4368,32704,nan,14,
38.1008,4369,32672,nan,14,
38.1108,4364,32704,nan,14,
38.1209,4376,32672,nan,14,
38.1307,2468,32704,nan,15,
38.1407,-1006,32672,nan,15,
38.1508,825,32672,nan,15,
38.1607,-482,32704,nan,15,
38.1708,38,32672,nan,15,
38.1807,-177,32704,nan,15,
38.1908,-170,32672,nan,15,
38.2008,-93,32672,nan,15,
38.2107,-186,32704,nan,15,
38.2209,-170,32704,nan,15,
38.2307,-123,32704,nan,15,
38.2409,-133,32704,nan,15,
38.2508,-164,32672,nan,15,
38.2607,-137,32672,nan,15,
38.2709,-154,32672,nan,15,
38.2807,-155,32672,nan,15,
38.2908,-157,32672,nan,15,
38.3008,-156,32672,nan,15,
38.3107,-153,32704,nan,15,
38.321,-135,32704,nan,15,
38.3307,-2252,32704,nan,16,
38.3409,-2193,32672,nan,16,
38.3508,-2108,32704,nan,16,
38.3608,-2475,32704,nan,16,
38.3709,-2459,32704,nan,16,
38.3807,-2508,32672,nan,16,
38.3909,-2480,32704,nan,16,
38.4008,-2481,32672,nan,16,
38.4107,-2508,32672,nan,16,
38.4209,-2474,32704,nan,16,
38.4307,-2481,32672,nan,16,
38.4409,-2501,32672,nan,16,
38.4508,-2484,32672,nan,16,
38.4607,-2488,32672,nan,16,
38.4708,-2489,32704,nan,16,
38.4808,-2489,32672,nan,16,
38.4909,-2479,32704,nan,16,
38.5008,-2483,32704,nan,16,
38.5108,-2498,32704,nan,16,
38.5209,-2489,32704,nan,16,
38.5308,-5027,32704,nan,17,
38.5409,-4326,32704,nan,17,
38.5508,-4370,32672,nan,17,
38.5607,-4150,32672,nan,17,
38.5709,-4341,32704,nan,17,
38.5807,-4214,32672,nan,17,
38.5909,-4309,32704,nan,17,
38.6008,-4237,32704,nan,17,
38.6108,-4279,32704,nan,17,
38.6209,-4267,32704,nan,17,
38.6307,-4249,32704,nan,17,
38.6408,-4274,32672,nan,17,
38.6508,-4267,32704,nan,17,
38.6607,-4262,32704,nan,17,
38.6707,-4266,32704,nan,17,
38.6807,-4255,32672,nan,17,
38.6908,-4260,32672,nan,17,
38.7008,-4258,32704,nan,17,
38.7107,-4248,32672,nan,17,
38.7209,-4260,32704,nan,17,
38.7308,-7495,32672,nan,18,
38.7409,-9483,32531,nan,18,
38.7508,-7072,32704,nan,18,
38.7607,-6547,32704,nan,18,
38.7709,-6542,32704,nan,18,
38.7808,-6734,32672,nan,18,
38.7909,-6618,32704,nan,18,
38.8008,-6648,32704,nan,18,
38.8108,-6658,32704,nan,18,
38.8208,-6614,32704,nan,18,
38.8307,-6654,32672,nan,18,
38.8409,-6660,32672,nan,18,
38.8508,-6641,32672,nan,18,
38.8607,-6641,32704,nan,18,
38.8709,-6638,32704,nan,18,
38.8807,-6657,32704,nan,18,
38.8909,-6641,32672,nan,18,
38.9008,-6648,32672,nan,18,
38.9107,-6631,32704,nan,18,
38.9209,-6637,32672,nan,19,
38.9307,-10719,30818,nan,19,
38.9409,-10895,31010,nan,19,
38.9508,-10891,30534,nan,19,
38.9608,-10712,30700,nan,19,
