time,magx,magy,step_count
40.5408,15653,-5280,66
40.5508,15660,-5401,66
40.5607,15638,-5332,66
40.5707,15637,-5374,66
40.5808,15659,-5343,66
40.5908,15667,-5365,66
40.6008,15652,-5361,66
40.6108,15649,-5359,66
40.6207,15644,-5360,66
40.6308,15657,-5352,66
40.6408,15647,-5366,66
40.6507,15653,-5361,66
40.6608,15658,-5363,67
40.6707,15555,2755,67
40.6807,15762,-2275,67
40.6907,15602,2228,67
40.7006,15750,-1828,67
40.7106,15626,2071,67
40.7206,15735,-660,67
40.7307,15681,1274,67
40.7407,15710,134,67
40.7507,15686,823,67
40.7606,15698,470,67
40.7707,15700,528,67
40.7807,15703,625,67
40.7906,15695,570,67
40.8008,15695,562,67
40.8108,15693,597,67
40.8208,15706,582,67
40.8308,15700,585,67
40.8407,15696,580,67
40.8508,15694,575,67
40.8608,15708,587,68
40.8708,15155,7004,68
40.881,15549,3467,68
40.8908,15306,6729,68
40.9008,15524,4045,68
40.911,15425,4999,68
40.9208,15419,5071,68
40.931,15432,4885,68
40.9408,15434,4930,68
40.9509,15428,5013,68
40.961,15424,4912,68
40.9708,15418,4953,68
40.9808,15418,4965,68
40.9908,15436,4941,68
41.0009,15422,4950,68
41.011,15415,4959,68
41.0208,15438,4954,68
41.031,15429,4946,68
41.0408,15425,4946,68
41.0508,15433,4959,68
41.0608,15435,4947,69
41.0708,14322,12022,69
41.081,14191,10829,69
41.0908,14934,8540,69
41.1008,14380,11581,69
41.111,14467,11139,69
41.1208,14822,9073,69
41.1308,14814,9143,69
41.1408,14871,8623,69
41.1509,14827,9135,69
41.161,14856,8856,69
41.1708,14852,8895,69
41.1809,14836,8985,69
41.1908,14868,8882,69
41.2009,14861,8911,69
41.2109,14870,8943,69
41.2209,14836,8931,69
41.231,14864,8914,69
41.2408,14862,8915,69
41.2509,14847,8921,69
41.2609,14842,8925,70
41.2708,12896,21219,70
41.281,14024,13644,70
41.2908,12154,20035,70
41.301,13813,14536,70
41.3109,12457,19301,70
41.3208,13580,15636,70
41.331,12824,18301,70
41.3408,13359,16523,70
41.351,13056,17625,70
41.361,13224,17034,70
41.3709,13157,17288,70
41.381,13131,17256,70
41.3908,13157,17178,70
41.401,13174,17222,70
41.411,13155,17244,70
41.4208,13178,17214,70
41.431,13167,17229,70
41.4408,13174,17231,70
41.451,13160,17233,70
41.4608,13159,17262,71
41.4708,10428,24528,71
41.481,12669,18918,71
41.4908,10936,23376,71
41.501,12205,20275,71
41.5109,11568,21936,71
41.5208,11683,21323,71
41.531,11610,21823,71
41.5408,11710,21599,71
41.551,11640,21784,71
41.5608,11680,21659,71
41.5708,11659,21699,71
41.581,11627,21718,71
41.5908,11639,21704,71
41.6009,11651,21700,71
41.6109,11653,21704,71
41.6208,11649,21710,71
41.6308,11668,21687,71
41.6408,11663,21702,71
41.6509,11669,21703,71
41.6608,11641,21775,72
41.6708,7863,28991,72
41.6809,9475,26664,72
41.6908,10703,24173,72
41.7009,9640,26288,72
41.7108,9829,25697,72
41.7208,10505,24543,72
41.7309,10179,25194,72
41.7408,10363,24808,72
41.751,10300,24956,72
41.7609,10313,24963,72
41.7708,10333,24924,72
41.7809,10325,24910,72
41.7909,10317,24944,72
41.801,10310,24922,72
41.811,10336,24906,72
41.8208,10321,24930,72
41.8309,10334,24926,72
41.8408,10343,24932,72
41.851,10323,24918,72
41.861,10302,24987,73
41.8708,4383,32588,73
41.881,8583,28190,73
41.8908,5070,32243,73
41.901,8085,29160,73
41.9109,5821,31544,73
41.9208,7542,29513,73
41.9308,6217,31105,73
41.9408,7083,30051,73
41.9509,6680,30571,73
41.9609,6872,30325,73
41.9707,6781,30444,73
41.9808,6809,30415,73
41.9908,6835,30386,73
42.0008,6805,30414,73
42.0107,6824,30397,73
42.0207,6809,30392,73
42.0309,6814,30404,73
42.0408,6822,30411,73
42.0509,6800,30397,73
42.0609,6779,30524,74
42.0709,2795,32608,74
42.081,5934,32340,74
42.091,4095,32608,74
42.101,5006,32541,74
42.111,4252,32608,74
42.1208,4874,32604,74
42.131,4463,32608,74
42.141,4657,32608,74
42.151,4642,32608,74
42.161,4569,32608,74
42.1709,4598,32608,74
42.181,4616,32608,74
42.191,4590,32608,74
42.2009,4607,32608,74
42.211,4613,32608,74
42.2209,4600,32608,74
42.231,4600,32608,74
42.241,4595,32608,74
42.251,4586,32608,74
42.261,4538,32608,75
42.2709,-520,32608,75
42.2808,2365,32608,75
42.291,2431,32608,75
42.3008,1041,32608,75
42.311,-91,32608,75
42.3208,601,32608,75
42.3309,117,32608,75
42.341,192,32608,75
42.351,329,32608,75
42.3609,232,32608,75
42.3709,240,32608,75
42.381,294,32608,75
42.3908,242,32608,75
42.4008,242,32608,75
42.4109,249,32608,75
42.4208,256,32608,75
42.431,270,32608,75
42.4408,262,32608,75
42.4508,246,32608,75
42.4609,178,32608,76
42.4709,-2722,32608,76
42.4808,-1125,32608,76
42.491,-2646,32608,76
42.501,-1417,32608,76
42.5109,-2445,32608,76
42.5209,-1821,32608,76
42.5308,-2096,32608,76
42.5408,-2023,32608,76
42.5508,-2007,32608,76
42.5607,-2033,32608,76
42.5707,-2017,32608,76
42.5809,-2042,32608,76
42.5908,-2052,32608,76
42.6008,-2038,32608,76
42.611,-2017,32608,76
42.6209,-2044,32608,76
42.6309,-2024,32608,76
42.6409,-2022,32608,76
42.651,-2030,32608,76
42.6609,-3051,32608,77
42.6708,-5197,32608,77
42.681,-3564,32608,77
42.691,-4794,32608,77
42.701,-3587,32608,77
42.711,-4475,32608,77
42.721,-3934,32608,77
42.731,-4101,32608,77
42.741,-4051,32608,77
42.751,-4013,32608,77
42.761,-4076,32608,77
42.7708,-4044,32608,77
42.781,-4030,32608,77
42.791,-4052,32608,77
42.801,-4055,32608,77
42.8109,-4041,32608,77
42.8208,-4028,32608,77
42.831,-4052,32608,77
42.841,-4058,32608,77
42.851,-4041,32608,77
42.861,-4989,32608,78
42.8709,-9905,31408,78
42.881,-6232,32608,78
42.891,-6987,32608,78
42.901,-8470,32608,78
42.911,-8249,32608,78
42.9209,-8030,32608,78
42.931,-8184,32608,78
42.941,-8134,32608,78
42.951,-8141,32608,78
42.961,-8146,32608,78
42.9709,-8163,32608,78
42.981,-8161,32608,78
42.991,-8139,32608,78
43.001,-8149,32608,78
43.011,-8141,32608,78
43.0208,-8152,32608,78
43.031,-8151,32608,78
43.041,-8153,32608,78
43.051,-8135,32608,78
43.061,-9187,32430,79
43.0709,-11291,29471,79
43.081,-9921,31567,79
43.0908,-10329,31023,79
43.101,-10785,30407,79
43.111,-10623,30613,79
43.121,-10745,30476,79
43.1309,-10737,30485,79
43.141,-10805,30387,79
43.151,-10707,30511,79
43.161,-10780,30435,79
43.1709,-10762,30440,79
43.181,-10759,30472,79
43.1909,-10766,30446,79
43.201,-10766,30453,79
43.211,-10750,30446,79
43.2208,-10745,30452,79
43.231,-10768,30447,79
43.2408,-10765,30437,79
43.2508,-10755,30455,79
43.2609,-11582,29392,80
43.2709,-13029,26273,80
43.2808,-12360,27884,80
