time [s],magangle,magx,magy,step_count,
48.3108,42.5438,15468,4869,44,
48.3212,42.5438,15489,4870,44,
48.331,42.5438,15492,4863,44,
48.3412,42.5438,15473,4875,44,
48.3511,42.5438,15478,4865,44,
48.3609,42.5438,15486,4883,44,
48.3712,42.5438,15480,4871,44,
48.381,48.9547,14793,10034,45,
48.3911,63.0706,14096,14215,45,
48.4011,44.913,15292,6852,45,
48.4109,56.8901,14406,12202,45,
48.421,61.1512,14208,12532,45,
48.4308,49.9304,14827,10205,45,
48.4409,46.5855,15119,8265,45,
48.4511,48.1187,14897,9377,45,
48.4608,47.143,15018,8591,45,
48.4711,47.5612,14972,8972,45,
48.481,47.4214,14968,8865,45,
48.4911,47.4214,14991,8769,45,
48.501,47.5612,14970,8895,45,
48.5109,47.4214,14986,8883,45,
48.5211,47.4214,14993,8830,45,
48.5309,47.4214,14988,8871,45,
48.5411,47.4214,14980,8872,45,
48.5512,47.4214,14982,8855,45,
48.5609,47.4214,14968,8850,45,
48.5711,47.4214,14980,8851,45,
48.581,63.71,13968,14524,46,
48.5911,73.0556,12616,19473,46,
48.6009,65.2026,13855,15272,46,
48.611,70.5557,13851,15493,46,
48.621,71.9446,12839,18917,46,
48.631,65.6289,13849,15499,46,
48.6411,71.3888,12926,18640,46,
48.6511,66.6951,13720,16098,46,
48.6609,70,13142,18480,46,
48.6712,67.9746,13654,16249,46,
48.6809,69.6803,13228,17795,46,
48.6911,67.9746,13533,16755,46,
48.701,69.254,13318,17419,46,
48.7109,68.4008,13477,16971,46,
48.7211,68.8271,13380,17122,46,
48.7309,68.8271,13397,17198,46,
48.7411,68.614,13413,17111,46,
48.7512,68.614,13396,17134,46,
48.761,68.8271,13385,17151,46,
48.7711,68.614,13392,17139,46,
48.781,76.1111,11948,21360,47,
48.7916,75.5554,12816,19065,47,
48.8014,78.611,11234,23134,47,
48.8109,73.8886,12489,20024,47,
48.8209,76.9442,11749,21929,47,
48.8309,76.1111,11970,21319,47,
48.8411,75.2781,12177,21416,47,
48.8512,76.9442,11844,21712,47,
48.861,76.1111,11983,21304,47,
48.8712,76.389,11879,21640,47,
48.881,76.1111,11929,21498,47,
48.8912,76.389,11906,21510,47,
48.9012,76.389,11913,21547,47,
48.9109,76.389,11907,21531,47,
48.9212,76.389,11903,21528,47,
48.931,76.389,11905,21534,47,
48.9411,76.389,11922,21541,47,
48.951,76.389,11900,21535,47,
48.9608,76.389,11903,21535,47,
48.9712,76.389,11925,21538,47,
48.9809,90.0002,9199,27391,48,
48.9911,90.0002,9099,27681,48,
49.0011,78.8888,11207,23411,48,
49.011,90.0002,9205,27471,48,
49.0211,97.1427,8752,28148,48,
49.031,89.4381,9344,27561,48,
49.0411,97.1427,8650,28308,48,
49.051,94.7621,8933,27912,48,
49.0609,94.7621,8793,28129,48,
49.0712,94.7621,8789,28114,48,
49.081,94.7621,8836,28030,48,
49.0911,97.1427,8795,28107,48,
49.101,94.7621,8800,28104,48,
49.1109,94.7621,8818,28073,48,
49.1212,94.7621,8807,28097,48,
49.1309,94.7621,8793,28104,48,
49.1409,94.7621,8808,28093,48,
49.151,94.7621,8809,28090,48,
49.1609,94.7621,8799,28102,48,
49.1712,94.7621,8801,28088,49,
49.1809,108.458,6037,31541,49,
49.1911,102.034,7937,29300,49,
49.2011,107.173,6384,31151,49,
49.211,103.961,7465,29377,49,
49.2211,106.531,6584,30920,49,
49.2311,103.961,7321,30023,49,
49.2411,105.246,7056,30373,49,
49.251,104.604,7194,30210,49,
49.2609,104.604,7114,30292,49,
49.2712,104.604,7204,30211,49,
49.281,104.604,7149,30242,49,
49.2912,104.604,7152,30250,49,
49.3011,104.604,7163,30241,49,
49.311,104.604,7181,30242,49,
49.3212,104.604,7157,30234,49,
49.331,104.604,7156,30252,49,
49.3411,104.604,7166,30246,49,
49.3511,104.604,7173,30248,49,
49.3609,104.604,7171,30235,49,
49.3711,104.604,7160,30233,50,
49.381,116.522,3640,32576,50,
49.3911,108.458,6160,31175,50,
49.4011,116.522,3594,32576,50,
49.4108,108.458,6032,31727,50,
49.4212,115.652,4014,32576,50,
49.4309,109.743,5655,32144,50,
49.4411,113.913,4420,32576,50,
49.4511,111.304,5261,32559,50,
49.461,113.043,4771,32576,50,
49.4712,112.174,4961,32576,50,
49.481,112.174,4907,32576,50,
49.4911,112.174,4896,32576,50,
49.5011,112.174,4926,32576,50,
49.5109,112.174,4910,32576,50,
49.5212,112.174,4931,32576,50,
49.531,112.174,4933,32576,50,
49.5411,112.174,4911,32576,50,
49.5511,112.174,4927,32576,50,
49.5608,112.174,4919,32576,50,
49.5712,112.174,4918,32576,51,
49.581,137.5,60,32576,51,
49.5911,127.5,1828,32576,51,
49.6011,117.391,3325,32576,51,
49.611,136.25,484,32576,51,
49.6212,132.5,1073,32576,51,
49.6309,132.5,1204,32576,51,
49.6411,136.25,624,32576,51,
49.651,135,706,32576,51,
49.6609,135,709,32576,51,
49.6709,135,585,32576,51,
49.6809,135,705,32576,51,
49.691,135,665,32576,51,
49.7011,135,647,32576,51,
49.7109,135,649,32576,51,
49.7212,135,662,32576,51,
49.7309,135,644,32576,51,
49.7411,135,650,32576,51,
49.7511,135,664,32576,51,
49.761,135,673,32576,51,
49.7709,135,662,32576,52,
49.781,145.977,-3227,32576,52,
49.7911,138.75,-1,32576,52,
49.801,144.828,-2784,32576,52,
49.8109,140.23,-606,32576,52,
49.821,143.678,-2364,32576,52,
49.8308,141.379,-1114,32576,52,
49.8414,143.104,-1876,32576,52,
49.8511,141.954,-1514,32576,52,
49.8616,142.529,-1675,32576,52,
49.8711,142.529,-1571,32576,52,
49.8809,142.529,-1638,32576,52,
49.8911,142.529,-1624,32576,52,
49.901,142.529,-1610,32576,52,
49.9109,142.529,-1615,32576,52,
49.9212,142.529,-1618,32576,52,
49.9309,142.529,-1611,32576,52,
49.9411,142.529,-1630,32576,52,
49.9511,142.529,-1613,32576,52,
49.961,142.529,-1617,32576,52,
49.9712,142.529,-1620,32576,53,
49.981,152.571,-5648,32576,53,
49.9911,144.253,-2367,32576,53,
50.0012,150.857,-4874,32576,53,
50.011,145.402,-2918,32576,53,
50.0212,148.85,-4512,32576,53,
50.031,145.977,-3172,32576,53,
50.0411,148.276,-4090,32576,53,
50.0511,146.552,-3520,32576,53,
50.0609,147.701,-3800,32576,53,
50.0712,147.126,-3700,32576,53,
50.081,147.126,-3684,32576,53,
50.0911,147.126,-3727,32576,53,
50.1011,147.126,-3695,32576,53,
50.1109,147.126,-3694,32576,53,
50.1212,147.126,-3715,32576,53,
50.131,147.126,-3711,32576,53,
50.1412,147.126,-3708,32576,53,
50.151,147.126,-3718,32576,53,
50.1609,147.126,-3716,32576,53,
50.1712,147.126,-3720,32576,54,
50.181,160.727,-8420,31541,54,
50.1911,155.143,-6423,32576,54,
50.2009,154.286,-6335,32576,54,
50.2109,161.091,-8823,32441,54,
50.2211,157.714,-7313,32576,54,
50.2309,152.571,-5816,32576,54,
50.2412,155.143,-6479,32576,54,
50.251,153.428,-6014,32576,54,
50.261,154.286,-6235,32576,54,
50.2712,153.428,-6093,32576,54,
50.2809,154.286,-6163,32576,54,
50.2911,154.286,-6146,32576,54,
50.301,154.286,-6135,32576,54,
50.3109,154.286,-6145,32576,54,
50.3212,154.286,-6135,32576,54,
50.331,154.286,-6143,32576,54,
50.3412,154.286,-6134,32576,54,
50.3512,154.286,-6144,32576,54,
50.3609,154.286,-6155,32576,54,
50.3712,154.286,-6268,32576,55,
50.381,170,-12433,26668,55,
50.3911,160,-8011,32576,55,
50.4011,168,-11816,28033,55,
50.4109,161.091,-8656,32568,55,
50.4212,167.273,-11130,29259,55,
50.4309,162.545,-9478,31689,55,
50.4412,165.818,-10945,29602,55,
50.4512,163.273,-9844,31254,55,
50.4609,165.455,-10802,29873,55,
50.4712,164,-10149,30813,55,
50.481,164.727,-10568,30345,55,
50.4912,164.364,-10435,30390,55,
50.5011,164.364,-10399,30447,55,
50.5109,164.727,-10470,30375,55,
50.5212,164.727,-10456,30408,55,
50.531,164.364,-10446,30422,55,
50.5412,164.364,-10435,30423,55,
50.551,164.727,-10464,30416,55,
50.5609,164.364,-10434,30413,55,
50.5712,164.727,-10542,30293,56,
50.5809,180,-13193,24949,56,
50.5911,165.818,-11021,29628,56,
50.6012,176.25,-12944,26467,56,
50.6108,166.909,-11468,28951,56,
50.6212,171.25,-12623,26679,56,
50.631,168,-11827,28309,56,
50.6412,169.091,-12233,27544,56,
50.6512,168.727,-12084,27799,56,
50.661,169.091,-12167,27646,56,
50.6712,168.727,-12117,27746,56,
50.681,169.091,-12134,27720,56,
50.6911,168.727,-12125,27727,56,
50.7012,169.091,-12132,27726,56,
50.7116,169.091,-12139,27730,56,
50.7211,168.727,-12134,27722,56,
50.7309,169.091,-12134,27718,56,
50.7409,169.091,-12139,27722,56,
50.7509,168.727,-12130,27729,56,
50.761,169.091,-12150,27725,56,
50.7712,169.091,-12215,27612,57,
50.7808,188.817,-15035,18084,57,
50.7911,178.75,-13177,25381,57,
50.8009,183.089,-14078,22451,57,
50.811,187.074,-14832,19744,57,
50.8211,183.836,-14282,21895,57,
50.8308,182.092,-13872,23178,57,
50.8411,180.1,-13308,24586,57,
50.8509,180.847,-13544,24150,57,
50.8609,180.847,-13502,24269,57,
50.8711,180.598,-13459,24394,57,
50.8808,180.847,-13504,24236,57,
50.8909,180.598,-13479,24336,57,
50.901,180.598,-13484,24339,57,
50.911,180.598,-13491,24330,57,
50.921,180.598,-13486,24317,57,
50.9309,180.847,-13490,24308,57,
50.9411,180.847,-13498,24312,57,
50.951,180.847,-13509,24314,57,
50.9609,180.847,-13489,24315,57,
50.9712,180.847,-13953,23075,58,
50.981,196.959,-16017,11015,58,
50.9911,184.832,-14540,21244,58,
51.0011,195.064,-15880,13003,58,
51.0108,187.074,-14888,19737,58,
51.0212,193.406,-15743,16783,58,
51.031,188.817,-15426,16894,58,
51.0411,190.918,-15437,16978,58,
51.0511,190.918,-15430,16992,58,
51.061,191.037,-15441,16868,58,
51.0712,190.681,-15371,17141,58,
51.081,190.8,-15425,17350,58,
51.0912,190.918,-15442,16881,58,
51.1011,190.681,-15380,17182,58,
51.1109,190.8,-15389,17087,58,
51.1212,190.8,-15412,17058,58,
51.131,190.8,-15410,17094,58,
51.1411,190.8,-15408,17088,58,
51.1512,190.8,-15389,17086,58,
51.161,190.8,-15408,17088,58,
51.1712,192.458,-15672,15449,59,
51.181,198.618,-16166,9406,59,
51.1911,193.643,-15828,14389,59,
51.201,198.144,-16163,11617,59,
51.2109,193.88,-15995,12999,59,
51.2211,197.315,-16133,10762,59,
51.231,195.064,-15969,13073,59,
51.241,196.959,-16119,11196,59,
51.2512,196.012,-16041,12096,59,
51.2608,196.486,-16078,11664,59,
51.2711,196.249,-16086,11800,59,
51.2808,196.249,-16073,11832,59,
51.291,196.367,-16071,11796,59,
51.3009,196.367,-16068,11798,59,
51.311,196.249,-16081,11822,59,
51.3212,196.367,-16075,11799,59,
51.331,196.249,-16078,11802,59,
51.3412,196.249,-16067,11807,59,
51.3512,196.249,-16057,11801,59,
51.3609,196.249,-16067,11814,59,
51.3709,197.552,-16148,10544,60,
51.381,215.454,-16038,318,60,
51.3911,200,-16216,9474,60,
51.4012,203.05,-16236,5922,60,
51.4109,208.842,-16159,2093,60,
51.4212,205.174,-16238,4443,60,
51.4309,207.877,-16193,2674,60,
51.4411,206.332,-16227,3739,60,
51.4511,207.49,-16203,3190,60,
51.461,207.104,-16187,3162,60,
51.4712,206.911,-16224,3350,60,
51.4809,207.104,-16198,3179,60,
51.4912,207.104,-16206,3224,60,
51.501,207.104,-16202,3252,60,
51.511,207.104,-16209,3249,60,
51.5212,207.104,-16195,3242,60,
51.5309,207.104,-16205,3244,60,
51.5411,207.104,-16203,3250,60,
51.5511,207.104,-16193,3231,60,
51.5609,207.104,-16211,3245,60,
51.5712,209.034,-16173,-733,61,
51.581,220.581,-15962,-1051,61,
51.5912,220.448,-15978,-884,61,
51.6011,220.976,-15909,-1429,61,
51.611,218.951,-16012,-315,61,
51.6212,221.372,-15890,-1750,61,
51.6309,218.252,-16039,-694,61,
51.6412,220.448,-15948,-993,61,
51.651,220.317,-15970,-841,61,
51.6609,220.317,-15981,-805,61,
51.6712,220.448,-15953,-904,61,
51.681,220.317,-15983,-852,61,
51.6912,220.317,-15989,-853,61,
51.7012,220.317,-15971,-855,61,
51.711,220.317,-15984,-862,61,
51.7212,220.317,-15984,-851,61,
51.731,220.317,-15972,-847,61,
51.7412,220.317,-15965,-838,61,
51.751,220.317,-15971,-853,61,
51.7609,220.317,-15983,-858,61,
51.7738,224.538,-15501,-7730,62,
51.7843,225.989,-15683,-3289,62,
51.7909,225.725,-15351,-5638,62,
51.8026,225.33,-15647,-3640,62,
51.8109,225.594,-15350,-6909,62,
51.821,224.275,-15517,-4397,62,
51.8308,225.989,-15309,-5955,62,
51.8484,224.67,-15464,-4781,62,
51.8519,225.462,-15374,-5712,62,
51.8824,225.198,-15410,-5482,62,
51.8834,225.462,-15388,-5416,62,
51.8844,225.462,-15388,-5416,62,
51.8917,225.33,-15385,-5376,62,
51.9009,225.462,-15384,-5409,62,
51.9109,225.33,-15380,-5384,62,
51.9212,225.33,-15381,-5390,62,
51.931,225.33,-15380,-5393,62,
51.9411,225.33,-15382,-5380,62,
51.951,225.33,-15378,-5391,62,
51.9609,225.33,-15418,-5379,62,
51.9712,229.42,-14873,-8808,63,
51.9809,247.436,-12897,-16035,63,
51.9912,228.892,-14937,-7668,63,
52.001,233.701,-13991,-12784,63,
52.0109,239.573,-13499,-14432,63,
52.0212,235.836,-14044,-12628,63,
52.031,239.395,-13543,-14333,63,
52.0412,237.794,-13762,-13611,63,
52.051,238.861,-13618,-14213,63,
52.0609,238.149,-13713,-13829,63,
52.0712,238.683,-13637,-14019,63,
52.081,238.505,-13664,-13984,63,
52.0911,238.505,-13659,-13932,63,
52.1011,238.683,-13652,-13990,63,
52.1109,238.505,-13673,-13962,63,
52.1212,238.505,-13650,-13957,63,
52.131,238.505,-13647,-13965,63,
52.1411,238.505,-13670,-13963,63,
52.151,238.505,-13671,-13960,63,
52.161,238.505,-13672,-13969,63,
52.1712,248.974,-12838,-18878,64,
52.181,253.525,-12989,-16085,64,
52.1912,255.324,-11978,-18693,64,
52.2011,250,-12729,-16787,64,
52.2109,253.525,-12271,-17978,64,
52.2212,252.806,-12378,-17704,64,
52.231,252.087,-12462,-17479,64,
52.2412,253.525,-12368,-17702,64,
52.2511,252.806,-12353,-17762,64,
52.2608,252.806,-12371,-17697,64,
52.2712,253.165,-12334,-17789,64,
52.2809,252.806,-12380,-17713,64,
52.2912,252.806,-12356,-17739,64,
52.3011,252.806,-12360,-17757,64,
52.311,252.806,-12346,-17745,64,
52.3212,252.806,-12368,-17740,64,
52.331,252.806,-12354,-17750,64,
52.3408,252.806,-12351,-17751,64,
52.3511,252.806,-12353,-17752,64,
52.3609,252.806,-12369,-17749,64,
52.3712,263.333,-10339,-22298,65,
52.381,259.64,-11340,-20475,65,
52.3912,263,-10414,-22143,65,
52.4012,260,-11209,-20750,65,
52.4109,261.666,-10755,-21508,65,
52.4212,261,-11279,-20559,65,
52.431,261.666,-10814,-21356,65,
52.4412,260.667,-11063,-21006,65,
52.4512,261,-10950,-21127,65,
52.461,260.667,-11051,-21004,65,
52.4712,261,-10956,-21084,65,
52.481,260.667,-10999,-21078,65,
52.4912,261,-11006,-21041,65,
52.5012,261,-10994,-21056,65,
52.5109,261,-10991,-21069,65,
52.5212,261,-10993,-21069,65,
52.5309,261,-11008,-21064,65,
52.5412,261,-10999,-21054,65,
52.5511,261,-10992,-21069,65,
52.5609,261,-11002,-21057,65,
52.5712,268.333,-8728,-24850,66,
52.581,275.385,-6992,-27429,66,
52.5912,264,-10183,-22757,66,
52.6012,270.769,-7397,-26763,66,
52.611,270.769,-7822,-26294,66,
52.6212,267.334,-9027,-24543,66,
52.631,266.667,-9361,-24030,66,
52.6412,267.334,-9118,-24410,66,
52.6511,266.667,-9297,-24108,66,
52.6609,267,-9283,-24166,66,
52.6712,267,-9232,-24230,66,
52.681,266.667,-9262,-24178,66,
52.6912,267,-9256,-24187,66,
52.7011,267,-9255,-24192,66,
52.7109,266.667,-9267,-24187,66,
52.7212,267,-9256,-24201,66,
52.731,267,-9257,-24187,66,
52.7412,266.667,-9273,-24196,66,
52.7512,267,-9251,-24190,66,
52.7863,283.428,-6474,-26521,67,
52.8064,271.538,-6466,-27285,67,
52.8093,275.385,-6167,-28425,67,
52.8398,282.286,-6332,-29541,67,
52.8503,280,-5883,-28765,67,
52.8556,282.286,-5203,-29440,67,
52.8694,281.714,-5388,-29246,67,
52.8873,281.714,-5604,-29040,67,
52.8925,281.143,-5532,-29097,67,
52.8938,281.143,-5581,-29097,67,
52.8993,281.143,-5592,-29063,67,
52.9008,281.143,-5596,-29065,67,
52.9016,281.143,-5587,-29080,67,
52.9027,281.143,-5587,-29080,67,
52.9035,281.143,-5566,-29075,67,
52.9111,281.143,-5600,-29069,67,
52.9211,281.143,-5596,-29066,67,
52.9325,281.143,-5585,-29070,67,
52.942,281.143,-5570,-29072,67,
52.9517,281.143,-5576,-29060,67,
52.9611,281.143,-5592,-29073,68,
52.9709,286.857,-2482,-31214,68,
52.981,283.428,-4840,-29676,68,
52.9909,288.571,-2903,-30969,68,
53.0014,284.572,-4253,-30080,68,
53.011,286.286,-3625,-30523,68,
53.021,286.286,-3614,-30304,68,
53.0309,285.715,-3892,-30331,68,
53.0408,286.286,-3680,-30494,68,
53.0523,285.715,-3863,-30355,68,
53.0609,286.286,-3762,-30434,68,
53.0709,286.286,-3792,-30399,68,
53.0808,285.715,-3805,-30400,68,
53.0912,286.286,-3795,-30390,68,
53.101,285.715,-3804,-30404,68,
53.1109,286.286,-3785,-30394,68,
53.1212,285.715,-3813,-30407,68,
53.131,286.286,-3798,-30394,68,
53.1411,286.286,-3797,-30404,68,
53.151,285.715,-3800,-30403,68,
53.161,286.286,-3782,-30413,69,
53.1711,303.044,-366,-32207,69,
53.181,302.174,-539,-32228,69,
53.1911,289.143,-2595,-31279,69,
53.2009,303.913,-35,-32238,69,
53.2109,303.044,-664,-32184,69,
53.2215,295.882,-1524,-31913,69,
53.231,289.714,-2258,-31476,69,
53.2408,292.941,-1859,-31725,69,
53.2509,290,-2075,-31582,69,
53.261,290,-2055,-31569,69,
53.2711,290,-2004,-31633,69,
53.2809,290,-2034,-31611,69,
53.2912,290,-2059,-31616,69,
53.3012,290,-2051,-31616,69,
53.311,290,-2020,-31617,69,
53.3212,290,-2027,-31621,69,
53.331,290,-2034,-31617,69,
53.3411,290,-2027,-31621,69,
53.351,290,-2040,-31618,69,
53.3609,290,-2038,-31620,70,
53.3711,310.625,1904,-32199,70,
53.381,309.13,1450,-32230,70,
53.3912,310.625,3031,-32046,70,
53.4011,304.783,111,-32238,70,
53.411,313.125,2798,-32102,70,
53.4216,305.652,418,-32239,70,
53.4309,311.875,2440,-32168,70,
53.441,307.391,780,-32239,70,
53.4509,311.25,1982,-32227,70,
53.461,308.261,1127,-32236,70,
53.4711,310,1686,-32230,70,
53.481,309.13,1356,-32236,70,
53.4912,309.13,1492,-32234,70,
53.503,309.13,1468,-32237,70,
53.5109,309.13,1464,-32238,70,
53.5209,309.13,1457,-32234,70,
53.5309,309.13,1465,-32234,70,
53.5411,309.13,1465,-32235,70,
53.551,309.13,1445,-32236,70,
53.561,309.13,1466,-32234,71,
53.5712,317.5,5137,-31084,71,
53.581,311.25,2086,-32239,71,
53.5912,318.125,4696,-31429,71,
53.6011,312.5,2609,-32239,71,
53.611,316.25,4206,-31849,71,
53.6241,314.375,3289,-32221,71,
53.6308,315,3548,-32023,71,
53.6408,315,3607,-32097,71,
53.651,315,3668,-32083,71,
53.6609,315,3653,-32085,71,
53.6709,315,3693,-32065,71,
53.6808,315,3650,-32093,71,
53.6912,315,3648,-32080,71,
53.7012,315,3661,-32081,71,
53.711,315,3667,-32079,71,
53.7212,315,3679,-32075,71,
53.731,315,3659,-32081,71,
53.7412,315,3671,-32082,71,
53.7509,315,3666,-32080,71,
53.761,315,3675,-32075,72,
53.7735,329.091,8171,-28860,72,
53.7808,323.636,6237,-30536,72,
53.7912,318.125,4863,-31394,72,
53.8012,326.364,6931,-29667,72,
53.8109,327.273,7084,-30075,72,
53.8212,327.273,7062,-29865,72,
53.831,327.273,7097,-29864,72,
53.8412,327.273,7196,-29808,72,
53.851,327.273,7076,-29877,72,
53.861,327.273,7202,-29779,72,
53.8712,327.273,7155,-29822,72,
53.8808,327.273,7132,-29837,72,
53.8912,327.273,7170,-29812,72,
53.9011,327.273,7154,-29817,72,
53.9109,327.273,7139,-29832,72,
53.9212,327.273,7127,-29818,72,
53.9309,327.273,7149,-29819,72,
53.9412,327.273,7140,-29834,72,
53.9511,327.273,7134,-29837,72,
53.9611,327.273,7164,-29825,73,
53.9711,344.173,9956,-26654,73,
53.981,330,7661,-29511,73,
53.9912,342.807,9481,-27394,73,
54.001,334.545,8035,-29201,73,
54.011,341.897,9223,-27846,73,
54.0212,339.091,8386,-28849,73,
54.031,340.531,8849,-28319,73,
54.0412,340.076,8574,-28632,73,
54.0512,340.531,8733,-28468,73,
54.0609,340.076,8655,-28552,73,
54.0712,340.076,8652,-28551,73,
54.081,340.076,8669,-28521,73,
54.0912,340.076,8663,-28533,73,
54.1011,340.076,8680,-28540,73,
54.111,340.076,8685,-28524,73,
54.1212,340.076,8649,-28525,73,
54.131,340.076,8670,-28521,73,
54.1412,340.076,8662,-28525,73,
54.151,340.076,8667,-28528,73,
54.1609,340.076,8667,-28526,74,
54.1711,351.066,11652,-23682,74,
54.181,342.807,9547,-27384,74,
54.191,349.181,11225,-24524,74,
54.201,343.718,9858,-26881,74,
54.211,348.27,11008,-24928,74,
54.221,344.173,9986,-26656,74,
54.2308,347.36,10830,-25525,74,
54.2412,345.539,10291,-26170,74,
54.251,346.449,10575,-25662,74,
54.2608,345.994,10417,-25969,74,
54.2708,345.994,10471,-25830,74,
54.2808,345.994,10489,-25851,74,
54.2932,345.994,10442,-25902,74,
54.3009,345.994,10467,-25879,74,
54.3109,345.994,10488,-25856,74,
54.3211,345.994,10452,-25872,74,
54.331,345.994,10467,-25877,74,
54.3411,345.994,10473,-25867,74,
54.3512,345.994,10461,-25880,74,
54.3609,346.904,10629,-25620,75,
54.3712,6.50594,13828,-17593,75,
54.381,352.397,12187,-22837,75,
54.3911,351.731,11975,-23194,75,
54.401,359.722,13488,-18979,75,
54.411,355.727,12870,-21339,75,
54.4212,357.724,13178,-20057,75,
54.431,357.392,13178,-20138,75,
54.4412,357.724,13225,-19944,75,
54.4512,357.392,13180,-20122,75,
54.4609,358.058,13255,-19857,75,
54.4711,357.724,13196,-20012,75,
54.4809,357.724,13211,-20014,75,
54.4912,357.724,13228,-19974,75,
54.5009,357.724,13224,-19982,75,
54.511,357.724,13211,-20002,75,
54.5211,357.724,13213,-19991,75,
54.531,357.724,13215,-19981,75,
54.5412,357.724,13219,-19990,75,
54.551,357.724,13202,-19978,75,
54.561,358.391,13296,-19729,76,
54.5711,16.3155,14669,-13615,76,
54.581,2.16865,13629,-18547,76,
54.5912,14.9341,14578,-15477,76,
54.6009,5.78286,14005,-17108,76,
54.6109,13.3551,14456,-15156,76,
54.6212,10.1975,14045,-16939,76,
54.6311,12.5655,14342,-15518,76,
54.6412,11.1841,14192,-16351,76,
54.6511,11.7766,14279,-15957,76,
54.661,11.3818,14228,-16092,76,
54.6712,11.5789,14250,-16051,76,
54.681,11.5789,14249,-16032,76,
54.6912,11.5789,14248,-16051,76,
54.701,11.5789,14240,-16052,76,
54.7109,11.5789,14230,-16053,76,
54.7212,11.5789,14248,-16055,76,
54.731,11.5789,14246,-16057,76,
54.7412,11.5789,14252,-16067,76,
54.7511,11.5789,14244,-16062,76,
54.7609,11.7766,14284,-15907,77,
54.7712,23.0805,15279,-10827,77,
54.781,13.9475,14765,-13340,77,
54.7911,20.1337,15046,-11522,77,
54.8011,16.908,14777,-13369,77,
54.811,20.0002,15028,-11711,77,
54.8212,16.7103,14753,-13482,77,
54.831,19.2766,14973,-12135,77,
54.8412,17.3028,14818,-12938,77,
54.851,18.0923,14877,-12705,77,
54.8609,18.0923,14872,-12749,77,
54.8712,17.8946,14850,-12805,77,
54.881,18.0923,14878,-12746,77,
54.8911,18.0923,14852,-12752,77,
54.9011,18.0923,14876,-12766,77,
54.911,18.0923,14865,-12768,77,
54.9212,18.0923,14861,-12768,77,
54.931,18.0923,14860,-12768,77,
54.9411,18.0923,14878,-12768,77,
54.951,18.0923,14858,-12757,77,
54.961,18.2894,15126,-11078,78,
54.9709,33.0001,15656,-1247,78,
54.9808,23.0805,15319,-9175,78,
54.9912,26.0266,15498,-6576,78,
55.001,29.9107,15669,-3126,78,
55.0109,26.1607,15492,-6461,78,
55.0211,23.2145,15337,-8668,78,
55.0309,24.9552,15423,-7536,78,
55.0408,23.8837,15348,-8477,78,
55.051,24.4195,15401,-7966,78,
55.061,24.1519,15378,-8261,78,
55.0712,24.286,15372,-8205,78,
55.081,24.286,15379,-8136,78,
55.0912,24.286,15381,-8166,78,
55.1012,24.1519,15375,-8170,78,
55.111,24.1519,15366,-8165,78,
55.1212,24.286,15384,-8172,78,
55.1309,24.286,15373,-8160,78,
55.141,24.286,15367,-8163,78,
55.151,24.286,15386,-8170,78,
55.1609,25.625,15523,-6955,79,
55.1712,43.798,15286,5945,79,
55.1811,28.1695,15669,-4720,79,
55.1909,41.7073,15486,4144,79,
55.201,29.7766,15710,-1654,79,
55.211,37.2858,15673,1165,79,
55.2211,33.6429,15723,-966,79,
55.231,37.0715,15683,1080,79,
55.2412,34.2858,15756,-606,79,
55.2511,37.0715,15705,1086,79,
55.2609,34.9286,15738,299,79,
55.2712,36.0001,15725,440,79,
55.2811,36.0001,15722,467,79,
55.2912,35.7858,15709,338,79,
55.3012,36.2144,15722,498,79,
55.3109,36.0001,15718,407,79,
55.3212,36.0001,15720,409,79,
55.331,36.0001,15739,421,79,
55.3412,36.0001,15733,419,79,
55.3511,36.0001,15714,423,79,
55.361,38.5715,15721,1896,80,
55.3712,45.3313,15259,7154,80,
55.3811,40.0349,15509,4767,80,
55.3912,43.1013,15462,5383,80,
55.4012,41.2891,15617,3813,80,
55.4109,43.798,15400,5978,80,
55.421,41.1498,15594,3765,80,
55.4309,42.9615,15477,5319,80,
55.4411,42.1256,15526,4549,80,
55.4512,42.5438,15512,4951,80,
55.461,42.404,15522,4768,80,
55.4712,42.404,15520,4815,80,
55.481,42.404,15502,4835,80,
55.4911,42.404,15522,4806,80,
55.501,42.404,15504,4814,80,
55.511,42.404,15523,4817,80,
55.5212,42.404,15515,4822,80,
55.531,42.404,15502,4825,80,
55.5412,42.404,15514,4824,80,
55.5512,42.404,15519,4821,80,
55.5609,43.798,15397,8781,81,
55.571,64.5632,13886,14896,81,
55.581,44.913,15300,6818,81,
55.591,54.9759,14513,11904,81,
55.6012,61.3643,14213,13456,81,
55.611,49.6514,14744,10505,81,
55.6212,46.4462,15124,8386,81,
55.631,47.9789,14947,9254,81,
55.6411,47.143,15040,8619,81,
55.6512,47.4214,15006,8857,81,
55.661,47.4214,14996,8881,81,
55.6711,47.2822,15028,8732,81,
55.6811,47.4214,15005,8796,81,
55.691,47.4214,15012,8833,81,
55.701,47.4214,15019,8801,81,
55.7108,47.4214,14996,8794,81,
55.7211,47.4214,15019,8802,81,
55.731,47.4214,15001,8803,81,
55.741,47.4214,15012,8811,81,
55.7511,47.2822,15034,8796,81,
55.7612,57.847,14394,12400,82,
55.771,75.0002,12128,20641,82,
55.781,62.2175,14159,13868,82,
55.7912,72.4998,12675,19116,82,
55.801,65.842,13757,17941,82,
